BC dist.to.ref.stool	BC dist.to.ref.nasal	UW dist.to.ref.stool	UW dist.to.ref.nasal	WU dist.to.ref.stool	WU dist.to.ref.nasal
700106338	0.95947744951087	0.364565367175676	0.311650241709763	0.417343141745646	0.206733551305016	0.417343141745646
700106397	0.454659145195652	0.592230622472973	0.311650241709763	0.417343141745646	0.171862175630008	0.417343141745646
700106409	0.91146026175	0.316854905202703	0.575989328901094	0.495135063054041	0.83546990018551	0.495135063054041
700106411	0.756670001434783	0.21912506172973	0.167344532142743	0.266204391621491	0.177836166274483	0.266204391621491
700106437	0.256060522065217	0.924036959608108	0.167344532142743	0.266204391621491	0.436320586526274	0.266204391621491
700106489	0.44310621075	0.452704979905405	0.522785920239817	0.370071051542241	0.735572571054326	0.370071051542241
700106493	0.71914661426087	0.720477287905405	0.458770690576107	0.273004575746692	0.873493787197815	0.273004575746692
700106494	0.630621638880435	0.687626377324324	0.281884903062778	0.300458326195595	0.174496251654885	0.300458326195595
700106547	0.734929310391304	0.264234285675676	0.283380255991011	0.389276313452803	0.290846336039809	0.389276313452803
700106551	0.184282736586957	0.754617342175676	0.193072158552183	0.401861108398903	0.23382145388772	0.401861108398903
700106552	0.409290992184783	0.646302101189189	0.302053853490612	0.337555671544464	0.390279591911912	0.337555671544464
700106754	0.319277942826087	0.707410846148649	0.193072158552183	0.401861108398903	0.199174813127942	0.401861108398903
700106931	0.324052765695652	0.665325160797297	0.227759192671492	0.350198961803904	0.159628746721493	0.350198961803904
700106945	0.783904267076087	0.277129407878378	0.520900566251128	0.624202711195924	0.193943441526476	0.624202711195924
700106985	0.673216771478261	0.620359755554054	0.167344532142743	0.266204391621491	0.191212958342543	0.266204391621491
700107189	0.217903174847826	0.88026168477027	0.193072158552183	0.401861108398903	0.419606825864261	0.401861108398903
700107193	0.29563939601087	0.681094040418919	0.167344532142743	0.266204391621491	0.17378436355577	0.266204391621491
700107207	0.784561788847826	0.213734756135135	0.263963879046013	0.444244240802767	0.218587855246761	0.444244240802767
700111156	0.19797881151087	0.826159269243243	0.227759192671492	0.350198961803904	0.227412798759189	0.350198961803904
700111160	0.505898173315217	0.642498355635135	0.253678207644424	0.45776761019444	0.172657002290171	0.45776761019444
700111174	0.88844846551087	0.314010765716216	0.433368519533652	0.476030507360452	0.164645639977353	0.476030507360452
700111177	0.719189040434783	0.721363167797297	0.281884903062778	0.300458326195595	0.180001445939019	0.300458326195595
700111222	0.273650326315217	0.943358182013514	0.227137014219628	0.198897321099126	0.177807998403125	0.198897321099126
700111226	0.574534064663043	0.621243126864865	0.167344532142743	0.266204391621491	0.25083129408863	0.266204391621491
700111240	0.822819228619565	0.253422278891892	0.279611320453647	0.266545501032117	0.203985871284166	0.266545501032117
700111243	0.718071321434783	0.719704223013514	0.302053853490612	0.337555671544464	0.491746779283307	0.337555671544464
700111296	0.334170470673913	0.720725826256757	0.279611320453647	0.266545501032117	0.192287844557587	0.266545501032117
700111300	0.51316100126087	0.636889545527027	0.167344532142743	0.266204391621491	0.660504636577579	0.266204391621491
700111314	0.782468545086957	0.458009266121622	0.167344532142743	0.266204391621491	0.669536203455345	0.266204391621491
700111317	0.719481049847826	0.720478598581081	0.23861151411198	0.332902488616909	0.256558460065978	0.332902488616909
700111439	0.19585878325	0.756495746310811	0.227759192671492	0.350198961803904	0.442043257998394	0.350198961803904
700111443	0.535517844663043	0.607842021108108	0.167344532142743	0.266204391621491	0.3957702248582	0.266204391621491
700111457	0.709741829576087	0.448416577959459	0.281884903062778	0.300458326195595	0.356490580375629	0.300458326195595
700111460	0.718276555152174	0.719517828445946	0.193072158552183	0.401861108398903	0.163354982027701	0.401861108398903
700111574	0.217093026869565	0.725813980108108	0.167344532142743	0.266204391621491	0.185275668269476	0.266204391621491
700111578	0.470429312282609	0.650475847162162	0.305971221498425	0.379225022612867	0.193593760953865	0.379225022612867
700111592	0.897320215097826	0.371233646702703	0.258093939151335	0.348377502278104	0.254756830735878	0.348377502278104
700111595	0.979883283956522	0.396052816175676	0.167344532142743	0.266204391621491	0.174907745891022	0.266204391621491
700111745	0.22930192748913	0.897014724297297	0.193072158552183	0.401861108398903	0.18857877715644	0.401861108398903
700111749	0.462369495217391	0.652072426824324	0.348122309102707	0.334320250576921	0.190628572417366	0.334320250576921
700111766	0.720071321434783	0.721451571554054	0.167344532142743	0.266204391621491	0.30034089743853	0.266204391621491
700113652	0.663643530934783	0.271129843351351	0.227759192671492	0.350198961803904	0.182120957455496	0.350198961803904
700114212	0.718276555152174	0.719517828445946	0.193072158552183	0.401861108398903	0.320805290095616	0.401861108398903
700114215	0.694688974315217	0.454386108905405	0.484076951435947	0.313213488175722	0.768970224185183	0.313213488175722
700114217	0.760126993282609	0.215658204743243	0.629165902456032	0.554424789142945	0.879509760894097	0.554424789142945
700114218	0.188627504869565	0.749101087783784	0.263293862560601	0.254284462663652	0.866691415369446	0.254284462663652
700114219	0.547061872630435	0.624603835121622	0.400211517932863	0.198988237136631	0.853852648393388	0.198988237136631
700114488	0.901153527728261	0.308893037635135	0.425884367038967	0.277869916623487	0.906585526752952	0.277869916623487
700114554	0.697731357793478	0.423060550472973	0.350406921705525	0.254354669698314	0.621990264971771	0.254354669698314
700114750	0.201315567934783	0.853727197986486	0.350406921705525	0.254354669698314	0.723022675065915	0.254354669698314
